Date,Store,Dept,Actual_Sales,Predicted_Sales,Error,Abs_Percent_Error
2012-09-28,16,28,165.85,204.65514877055517,-38.80514877055518,23.39773817941223
2012-10-05,16,28,243.75,231.57071199674235,12.179288003257653,4.996630975695448
2012-10-12,16,28,300.64,236.22155545498333,64.41844454501665,21.42710369379213
2012-10-19,16,28,363.7,294.4492559515906,69.25074404840939,19.040622504374316
2012-10-26,16,28,586.39,360.22832193626857,226.16167806373142,38.56847457557792
2012-08-03,16,29,1754.46,1606.4007664678534,148.05923353214666,8.439020184680567
2012-08-10,16,29,1745.44,1635.1494966551927,110.29050334480735,6.318779410624677
2012-08-17,16,29,1316.63,1656.4879790338996,-339.8579790338995,25.812717242801657
2012-08-24,16,29,1424.76,1459.7480646084596,-34.98806460845958,2.455716373877676
2012-08-31,16,29,1417.95,1516.4265924151796,-98.47659241517954,6.944997525665893
2012-09-07,16,29,1530.72,1475.035797301257,55.68420269874309,3.6377784767131214
2012-09-14,16,29,1331.37,1460.7947059275032,-129.42470592750328,9.72116736350551
2012-09-21,16,29,1326.91,1423.4382963657138,-96.52829636571369,7.274667940230587
2012-09-28,16,29,1517.43,1386.3385954582125,131.0914045417876,8.63904130943685
2012-10-05,16,29,1541.87,1476.3217151408599,65.54828485914004,4.251219938071306
2012-10-12,16,29,1871.95,1456.0788840141713,415.87111598582874,22.215930766624574
2012-10-19,16,29,1423.94,1634.5976062856796,-210.65760628567955,14.793994570394789
2012-10-26,16,29,1638.01,1521.0903185990758,116.91968140092422,7.13791011049531
2012-08-03,16,30,2014.3,1746.1848154549898,268.11518454501015,13.310588519337246
2012-08-10,16,30,1978.06,1816.3533041772585,161.7066958227415,8.175014702422652
2012-08-17,16,30,1591.84,1884.1755678221043,-292.3355678221044,18.364632615219143
2012-08-24,16,30,1369.28,1659.4482148077345,-290.16821480773456,21.19129869769036
2012-08-31,16,30,1532.84,1508.244886724029,24.595113275971016,1.6045453717264044
2012-09-07,16,30,1108.76,1517.4310661114732,-408.67106611147324,36.85838829967471
2012-09-14,16,30,958.94,1305.216427359208,-346.2764273592079,36.1103330092819
2012-09-21,16,30,1016.22,1186.5097252232551,-170.28972522325512,16.757171205374338
2012-09-28,16,30,1115.84,1165.0493919050994,-49.20939190509944,4.410075988053793
2012-10-05,16,30,919.78,1209.0309127501316,-289.25091275013165,31.447836738147345
2012-10-12,16,30,1023.94,1102.9168868827721,-78.97688688277208,7.7130385454979855
2012-10-19,16,30,1141.72,1063.1450830109188,78.5749169890812,6.882152978758469
2012-10-26,16,30,953.34,1222.8770805541994,-269.5370805541994,28.272922625107455
2012-08-03,16,31,1153.3,1259.6698021967202,-106.36980219672023,9.223081782426101
2012-08-10,16,31,850.74,1127.5297392703617,-276.7897392703617,32.53517399797373
2012-08-17,16,31,928.8,1114.789940949657,-185.989940949657,20.024756777525518
2012-08-24,16,31,859.69,1064.7186457850264,-205.02864578502636,23.84913698949928
2012-08-31,16,31,991.22,964.339458829383,26.880541170616993,2.7118642854882866
2012-09-07,16,31,680.8,1019.7895155352173,-338.9895155352174,49.79281955570173
2012-09-14,16,31,663.83,868.0133787361244,-204.18337873612438,30.758383733203438
2012-09-21,16,31,350.0,816.4931546786597,-466.4931546786597,133.28375847961706
2012-09-28,16,31,659.82,650.6477875663894,9.172212433610639,1.390108277046867
2012-10-05,16,31,735.8,737.5234948637565,-1.723494863756514,0.23423414837680268
2012-10-12,16,31,1338.29,770.2285116300861,568.0614883699138,42.446815590784794
2012-10-19,16,31,1193.03,1084.6836239208951,108.34637607910486,9.081613712907878
2012-10-26,16,31,1476.34,1234.2541037282467,242.0858962717532,16.39770623784177
2012-08-03,16,32,4926.54,4676.102081163726,250.43791883627364,5.083444340983198
2012-08-10,16,32,5625.08,5036.13430740162,588.9456925983795,10.469996739573117
2012-08-17,16,32,4321.1,5147.681890872979,-826.5818908729789,19.128969264145212
2012-08-24,16,32,4020.76,4533.519853977362,-512.7598539773617,12.752809269326237
2012-08-31,16,32,4270.51,4468.451626820684,-197.94162682068418,4.635081683936677
2012-09-07,16,32,3258.66,4609.660879017992,-1351.0008790179918,41.45878609667753
2012-09-14,16,32,3767.9,3883.4403054101986,-115.54030541019847,3.0664376817377974
2012-09-21,16,32,3554.9,3943.7203284473485,-388.8203284473484,10.937588355434706
2012-09-28,16,32,3324.21,3696.1931172263075,-371.9831172263075,11.190120877631301
2012-10-05,16,32,3824.26,3392.2611511423206,431.9988488576796,11.29627297458017
2012-10-12,16,32,3571.74,3532.5588626070075,39.18113739299224,1.0969761906799556
2012-10-19,16,32,2904.44,3803.155515934515,-898.7155159345148,30.94281568682826
2012-10-26,16,32,3478.37,3283.515313656571,194.85468634342897,5.601896472871746
2012-08-03,16,33,2593.52,2299.5260770733285,293.99392292667153,11.3357106529609
2012-08-10,16,33,2667.15,2327.295893845338,339.8541061546621,12.742219453523877
2012-08-17,16,33,2676.35,2454.018713365265,222.33128663473508,8.307257519933307
2012-08-24,16,33,2776.99,2472.375900710039,304.6140992899609,10.969218444789536
2012-08-31,16,33,2346.5,2543.10782783517,-196.60782783517016,8.378769564678038
2012-09-07,16,33,1733.5,2454.5429055254913,-721.0429055254913,41.59462968130899
2012-09-14,16,33,1879.23,2128.3911426942905,-249.16114269429045,13.258682688882702
2012-09-21,16,33,2206.11,1992.456215298449,213.6537847015511,9.68463878508103
2012-09-28,16,33,1982.81,2132.8227840555915,-150.0127840555915,7.565666102934296
2012-10-05,16,33,2054.26,2073.6787776418687,-19.418777641868473,0.9452930808110206
2012-10-12,16,33,2026.12,2101.115722920191,-74.99572292019093,3.701445270773248
2012-10-19,16,33,2258.37,2167.3379740509995,91.0320259490004,4.030872972497882
2012-10-26,16,33,3131.96,2256.029605166666,875.930394833334,27.967483455514568
2012-08-03,16,34,5221.36,5555.9853159032655,-334.6253159032658,6.408776945149651
2012-08-10,16,34,5486.83,5309.847654196075,176.98234580392455,3.225584641841
2012-08-17,16,34,4917.52,5094.203072474252,-176.68307247425128,3.5929304298559286
2012-08-24,16,34,4479.38,4890.783901606164,-411.40390160616425,9.184393858216188
2012-08-31,16,34,3668.71,4729.364328000371,-1060.6543280003707,28.910825003894303
2012-09-07,16,34,5055.21,4562.436806220727,492.77319377927324,9.74782835489076
2012-09-14,16,34,4719.69,4844.569370467065,-124.8793704670652,2.6459231531533898
2012-09-21,16,34,4692.38,4946.9336861502,-254.5536861501996,5.424831027116294
2012-09-28,16,34,4270.63,4825.211525970362,-554.5815259703622,12.985941792437233
2012-10-05,16,34,4232.86,4669.277870287906,-436.4178702879062,10.310236348187898
2012-10-12,16,34,5503.83,4508.963861308596,994.8661386914036,18.075887857935356
2012-10-19,16,34,5455.99,4910.27600800611,545.71399199389,10.0021076283844
2012-10-26,16,34,5399.42,5141.730255545855,257.6897444541455,4.772544911382065
2012-08-03,16,35,182.76,328.79036144442813,-146.03036144442814,79.90280227863217
2012-08-10,16,35,95.88,298.52192200413714,-202.64192200413714,211.34952232388105
2012-08-17,16,35,154.7,280.3781009209931,-125.67810092099313,81.23988424110739
2012-08-24,16,35,55.06,175.2565699391128,-120.1965699391128,218.30107144771665
2012-08-31,16,35,129.85,176.50721339285238,-46.657213392852384,35.931623714172034
2012-09-07,16,35,59.94,188.49156194446306,-128.55156194446306,214.46707031108286
2012-09-14,16,35,101.88,225.93288626242978,-124.05288626242978,121.7637281727815
2012-09-21,16,35,82.85,162.93940067955674,-80.08940067955675,96.66795495420247
2012-09-28,16,35,61.0,197.6439440489148,-136.6439440489148,224.00646565395866
2012-10-05,16,35,63.94,183.21481359778397,-119.27481359778398,186.5417791645042
2012-10-12,16,35,82.88,114.40267022152987,-31.52267022152988,38.03410982327447
2012-10-19,16,35,80.82,180.37796905768406,-99.55796905768406,123.18481694838414
2012-10-26,16,35,48.88,90.5579531105763,-41.677953110576304,85.26586151918228
2012-08-03,16,36,811.0,1390.1752232335573,-579.1752232335573,71.4149473777506
2012-08-10,16,36,987.6,1354.0216000934772,-366.4216000934772,37.10222763198433
2012-08-17,16,36,1228.46,1240.5826607553574,-12.122660755357401,0.986817703088208
2012-08-24,16,36,851.98,1285.7497025358657,-433.7697025358657,50.913132061300225
2012-08-31,16,36,622.42,1041.3315877883538,-418.9115877883538,67.30368365225311
2012-09-07,16,36,939.18,1097.1624320054154,-157.9824320054155,16.82131561632653
2012-09-14,16,36,749.38,1127.4863357284505,-378.1063357284505,50.455888298119845
2012-09-21,16,36,1135.68,1057.422004656008,78.25799534399198,6.890849125104957
2012-09-28,16,36,1070.68,1149.6075746751596,-78.92757467515958,7.37172401419281
2012-10-05,16,36,837.16,1308.229516655368,-471.0695166553679,56.26995038646948
2012-10-12,16,36,1029.22,1153.6921276745643,-124.47212767456426,12.093831024908596
2012-10-19,16,36,1359.92,1132.3544981760692,227.56550182393084,16.73374182480814
2012-10-26,16,36,1053.38,1301.468702576256,-248.08870257625586,23.551681499198374
2012-08-03,16,38,56454.17,48758.19249282003,7695.977507179967,13.632256939000195
2012-08-10,16,38,49762.5,55272.680125922336,-5510.180125922336,11.072956796628658
2012-08-17,16,38,44249.87,56018.68762426944,-11768.817624269439,26.596276156900434
2012-08-24,16,38,41705.11,48353.16319232383,-6648.05319232383,15.940620207748715
2012-08-31,16,38,58913.31,53461.502416242074,5451.807583757924,9.253948867849937
2012-09-07,16,38,43583.57,52684.276316322896,-9100.706316322896,20.881048331568287
2012-09-14,16,38,52013.24,51004.17729864685,1009.0627013531484,1.9400112382023278
2012-09-21,16,38,48796.97,53003.038031821845,-4206.068031821844,8.619527056335349
2012-09-28,16,38,41758.3,52830.42045457772,-11072.120454577715,26.514777791667075
2012-10-05,16,38,49951.37,48656.162111689264,1295.2078883107388,2.592937667797177
2012-10-12,16,38,43846.58,54472.66550930346,-10626.085509303455,24.234696319082254
2012-10-19,16,38,42311.34,47870.85170596571,-5559.511705965713,13.139531165795537
2012-10-26,16,38,32782.88,47491.47211935601,-14708.592119356013,44.86668687850492
2012-08-03,16,40,34054.16,33940.5010008469,113.65899915310001,0.3337595147056924
2012-08-10,16,40,34582.97,34179.469992433216,403.5000075667849,1.1667592678326497
2012-08-17,16,40,31099.16,33886.607270795794,-2787.447270795794,8.963095050785274
2012-08-24,16,40,30934.73,32290.008212966746,-1355.2782129667467,4.381089516432652
2012-08-31,16,40,29448.48,32832.572687273256,-3384.092687273256,11.491569980091523
2012-09-07,16,40,30636.07,31982.206391562657,-1346.136391562657,4.393959119308244
2012-09-14,16,40,30359.36,31318.918029745968,-959.5580297459674,3.1606661989777365
2012-09-21,16,40,29683.85,31046.66736500503,-1362.8173650050303,4.591107167719249
2012-09-28,16,40,27941.31,30189.519026749287,-2248.209026749286,8.046183327658172
2012-10-05,16,40,28103.29,29896.270153435402,-1792.980153435401,6.3799653116606665
2012-10-12,16,40,26413.45,29002.64750678233,-2589.1975067823296,9.80257220008113
2012-10-19,16,40,27089.79,28090.663811815044,-1000.8738118150432,3.6946532690546623
2012-10-26,16,40,26270.11,28149.261803432073,-1879.1518034320725,7.153193509399361
2012-08-03,16,41,2153.58,2546.8134081547814,-393.2334081547815,18.259521733800533
2012-08-10,16,41,1514.2,2394.5688644396973,-880.3688644396973,58.14085751153727
2012-08-17,16,41,889.79,1910.9423400429907,-1021.1523400429908,114.76329696254068
2012-08-24,16,41,1066.89,1312.3505345743065,-245.4605345743064,23.00710800310307
2012-08-31,16,41,1060.0,1277.4077920279049,-217.40779202790486,20.510169059236308
2012-09-07,16,41,938.52,1396.2358589400358,-457.7158589400358,48.76996323360566
2012-09-14,16,41,1333.18,1305.5827423714973,27.597257628502803,2.0700323758609342
2012-09-21,16,41,947.13,1316.7074064764083,-369.5774064764083,39.02076868818518
2012-09-28,16,41,899.32,1073.480072532085,-174.16007253208488,19.365751071040886
2012-10-05,16,41,588.55,1122.0131822412836,-533.4631822412837,90.6402484480985
2012-10-12,16,41,836.77,1020.767910374936,-183.99791037493605,21.989066335425033
2012-10-19,16,41,1037.04,838.5055121344013,198.53448786559863,19.144342346061737
2012-10-26,16,41,663.94,982.4205877895223,-318.48058778952225,47.968278427195564
2012-08-03,16,42,4319.37,4308.470012108111,10.899987891888486,0.25235133577092234
2012-08-10,16,42,3968.89,4328.988436289854,-360.0984362898539,9.073026369837761
2012-08-17,16,42,3748.01,4226.609090666022,-478.59909066602177,12.76941872262939
2012-08-24,16,42,4263.36,3876.799638079084,386.5603619209155,9.06703543498357
2012-08-31,16,42,4559.14,4234.490177470595,324.64982252940536,7.1208566205338135
2012-09-07,16,42,4535.54,4454.637535439485,80.902464560515,1.7837449247612194
2012-09-14,16,42,4527.62,4429.819937239177,97.80006276082258,2.1600766575115093
2012-09-21,16,42,4000.86,4433.519253895101,-432.6592538951013,10.81415630377222
2012-09-28,16,42,4172.21,4192.830471153524,-20.620471153523795,0.4942337790649031
2012-10-05,16,42,3839.86,4482.333475832006,-642.473475832006,16.731690109327058
2012-10-12,16,42,4751.91,4123.725051117561,628.1849488824391,13.219630609216907
2012-10-19,16,42,4042.65,4474.6827326796265,-432.0327326796264,10.68686957019842
2012-10-26,16,42,4291.78,4129.080188035777,162.69981196422304,3.7909634688689318
2012-08-03,16,44,4318.68,4279.719042012852,38.960957987148504,0.9021496843282786
2012-08-10,16,44,4192.26,4118.453553686713,73.80644631328687,1.7605407659183083
2012-08-17,16,44,4653.58,4147.111008932422,506.4689910675779,10.883427190841845
2012-08-24,16,44,3883.44,4220.705669937325,-337.26566993732513,8.684714323829521
2012-08-31,16,44,3908.78,4139.433885465691,-230.65388546569056,5.900917561635358
2012-09-07,16,44,3442.02,4079.6751151206613,-637.6551151206613,18.525607495617727
2012-09-14,16,44,4151.42,3881.147833561199,270.2721664388009,6.51035468439235
2012-09-21,16,44,4183.66,4010.489851618506,173.17014838149407,4.139202238745359
2012-09-28,16,44,5779.09,4001.5792804136295,1777.5107195863707,30.757623078830242
2012-10-05,16,44,4563.73,4747.809155293103,-184.0791552931032,4.033524228933421
2012-10-12,16,44,4112.05,4630.407439915691,-518.3574399156905,12.605815588713428
2012-10-19,16,44,5010.38,4436.4825090927925,573.8974909072076,11.454170959232785
2012-10-26,16,44,5755.17,4889.565381489705,865.604618510295,15.040470021047076
2012-08-03,16,45,10.94,42.58112547928758,-31.64112547928758,289.2241817119523
2012-09-21,16,45,23.88,46.5420823760785,-22.662082376078498,94.89984244588986
2012-09-28,16,45,23.88,44.84766766121055,-20.96766766121055,87.80430343890517
2012-10-12,16,45,34.35,42.409744283308974,-8.059744283308973,23.463593255630197
2012-10-26,16,45,5.97,49.01722697262434,-43.047226972624344,721.0590782684145
2012-08-03,16,46,14982.32,17169.646041052518,-2187.326041052518,14.59938141124017
2012-08-10,16,46,14896.14,16081.632223042983,-1185.4922230429838,7.958385347096522
2012-08-17,16,46,13059.38,15194.299161889814,-2134.919161889815,16.347783446762516
2012-08-24,16,46,11736.93,14213.213723423029,-2476.2837234230283,21.098223499867753
2012-08-31,16,46,11050.63,13880.660905765228,-2830.0309057652285,25.609679319325945
2012-09-07,16,46,11327.19,12560.501488872023,-1233.311488872023,10.888062166097884
2012-09-14,16,46,10630.99,11836.739506326996,-1205.7495063269962,11.341836520653262
2012-09-21,16,46,10118.37,11427.889573947217,-1309.5195739472165,12.942001270434037
2012-09-28,16,46,9711.92,10959.981775923821,-1248.0617759238212,12.850824305840874
2012-10-05,16,46,10112.89,10885.836318392889,-772.9463183928892,7.643179332444921
2012-10-12,16,46,9414.63,10843.186960375657,-1428.5569603756576,15.173798230792476
2012-10-19,16,46,9488.01,10246.582341751047,-758.5723417510471,7.995062629055482
2012-10-26,16,46,10185.7,10271.052807239135,-85.35280723913456,0.8379670247418887
2012-08-03,16,49,23.76,61.00061184576946,-37.240611845769465,156.73658184246406
2012-08-10,16,49,14.85,52.791480988079755,-37.94148098807975,255.49818847191753
2012-10-19,16,49,14.85,54.48939517310419,-39.63939517310419,266.9319540276377
2012-10-26,16,49,28.58,57.1836724667347,-28.6036724667347,100.08282878493597
2012-08-03,16,52,1449.25,1417.523987040669,31.726012959331,2.1891332040249094
2012-08-10,16,52,1691.62,1478.6799963139679,212.94000368603201,12.587933678132915
2012-08-17,16,52,1384.22,1644.609202830725,-260.389202830725,18.81125853048829
2012-08-24,16,52,1562.43,1463.445049555038,98.98495044496212,6.335320650842734
2012-08-31,16,52,1744.13,1506.371356350639,237.75864364936115,13.631933608696665
2012-09-07,16,52,1407.75,1737.1972533104774,-329.44725331047744,23.402397677888647
2012-09-14,16,52,1230.87,1524.7574956205074,-293.8874956205075,23.87640413857739
2012-09-21,16,52,1310.56,1548.0252384606904,-237.46523846069044,18.119371754112017
2012-09-28,16,52,1456.84,1503.2681688438815,-46.42816884388162,3.186909258661323
2012-10-05,16,52,1262.45,1487.527884803517,-225.077884803517,17.828657357005582
2012-10-12,16,52,1277.63,1444.8431266862058,-167.21312668620567,13.087758324883234
2012-10-19,16,52,1959.22,1337.0074365747369,622.2125634252632,31.75817740862502
2012-10-26,16,52,1969.49,1812.1501872427625,157.3398127572375,7.988860707961833
2012-08-03,16,54,8.0,54.55899529864206,-46.55899529864206,581.9874412330257
2012-08-10,16,54,12.0,49.49292518575754,-37.49292518575754,312.4410432146462
2012-08-24,16,54,63.92,44.57423415135925,19.345765848640752,30.265591127410442
2012-08-31,16,54,52.84,58.04565048707303,-5.205650487073029,9.851723101955013
2012-09-14,16,54,36.8,54.78383886432273,-17.983838864322735,48.86912734870309
2012-09-21,16,54,16.64,48.259380235660956,-31.619380235660955,190.0203139162317
2012-09-28,16,54,28.92,51.483856448759646,-22.563856448759644,78.02163364024773
2012-10-05,16,54,25.64,51.900966696674374,-26.260966696674373,102.42186699170972
2012-10-12,16,54,16.0,48.314021874594516,-32.314021874594516,201.96263671621574
2012-08-03,16,55,4236.71,4459.6934319852435,-222.98343198524344,5.263127095912711
2012-08-10,16,55,4011.96,4608.0950719768825,-596.1350719768825,14.858948543277661
2012-08-17,16,55,5137.2,4318.667133603986,818.5328663960136,15.9334436345872
2012-08-24,16,55,3704.34,4935.470773975588,-1231.1307739755875,33.23482115506643
2012-08-31,16,55,6303.64,4616.913313894343,1686.7266861056569,26.75797929617898
2012-09-07,16,55,4376.18,5887.245636472197,-1511.0656364721963,34.52933006576961
2012-09-14,16,55,4971.56,5300.9251553122,-329.36515531219993,6.624986026764233
2012-09-21,16,55,5112.61,5412.161700779481,-299.5517007794815,5.859075907989882
2012-09-28,16,55,4902.08,5266.85462826774,-364.7746282677399,7.441221446156324
2012-10-05,16,55,5012.28,5456.604690021303,-444.32469002130347,8.864722043088245
2012-10-12,16,55,5738.61,5350.577455396635,388.03254460336484,6.761786296740237
2012-10-19,16,55,4911.81,5557.134756575674,-645.3247565756737,13.138227182559458
2012-10-26,16,55,4637.35,5517.705659697532,-880.3556596975313,18.984024490226773
2012-08-03,16,56,1917.22,3124.697573059584,-1207.477573059584,62.980647659610476
2012-08-10,16,56,1541.23,2351.8849422211597,-810.6549422211597,52.59792128502298
2012-08-17,16,56,1198.6,1748.5723912791293,-549.9723912791294,45.88456459862585
2012-08-24,16,56,1588.33,1572.3903237890947,15.93967621090519,1.0035494016297113
2012-08-31,16,56,1283.37,1704.8960583741418,-421.52605837414194,32.84524793116108
2012-09-07,16,56,1387.08,1680.4013027034591,-293.3213027034592,21.146675224461404
2012-09-14,16,56,1337.29,1659.8481394010369,-322.5581394010369,24.120283513750714
2012-09-21,16,56,1500.04,1491.1974616609382,8.842538339061775,0.5894868362884841
2012-09-28,16,56,1591.57,1475.1450450264947,116.42495497350524,7.3151011248958735
2012-10-05,16,56,1563.91,1625.6462858096577,-61.7362858096576,3.9475600136617577
2012-10-12,16,56,1443.43,1601.9239322079145,-158.49393220791444,10.980368442384766
2012-10-19,16,56,1614.56,1488.8019517134942,125.75804828650575,7.788998134879209
2012-10-26,16,56,733.1,1519.0523707031064,-785.9523707031063,107.20943537076883
2012-08-17,16,59,7.98,46.17325423805954,-38.19325423805954,478.6122084969866
2012-08-24,16,59,15.96,41.692212611861684,-25.732212611861684,161.2294023299604
2012-09-07,16,59,7.98,43.920015050068486,-35.94001505006848,450.3761284469734
2012-09-14,16,59,7.98,46.44189943748839,-38.461899437488384,481.97868969283684
2012-09-28,16,59,7.98,45.47443838898159,-37.49443838898159,469.8551176564109
2012-10-12,16,59,7.98,43.91877602401057,-35.938776024010565,450.3606018046437
2012-10-19,16,59,7.98,51.44625329459808,-43.466253294598076,544.6898909097503
2012-10-26,16,59,15.96,51.64227956079481,-35.68227956079481,223.57318020548126
2012-08-03,16,60,108.0,120.05561562332092,-12.055615623320918,11.16260705863048
2012-08-10,16,60,54.0,121.0497976554792,-67.0497976554792,124.1662919545911
2012-08-17,16,60,153.0,97.54167199956811,55.45832800043189,36.247273202896665
2012-08-24,16,60,99.0,102.72846159102379,-3.7284615910237875,3.766122819215947
2012-08-31,16,60,135.0,117.56248319281116,17.437516807188842,12.91667911643618
2012-09-07,16,60,36.0,107.14799573713891,-71.14799573713891,197.63332149205252
2012-09-14,16,60,90.0,123.58446833192498,-33.58446833192498,37.316075924361094
2012-09-21,16,60,135.0,92.79082082736015,42.20917917263985,31.26605864639989
2012-09-28,16,60,117.0,116.03321744457602,0.9667825554239755,0.8263098764307484
2012-10-05,16,60,99.0,108.72855265189763,-9.72855265189763,9.826820860502657
2012-10-12,16,60,135.0,125.67975854301676,9.32024145698324,6.903882560728326
2012-10-19,16,60,135.0,117.56267918350437,17.437320816495628,12.916533938144909
2012-10-26,16,60,45.0,126.86842975289703,-81.86842975289703,181.92984389532674
2012-08-03,16,67,3288.99,3310.6375906612807,-21.6475906612809,0.6581835354099861
2012-08-10,16,67,3111.98,3336.833099101111,-224.85309910111118,7.225403090672536
2012-08-17,16,67,2945.08,3269.951366783797,-324.87136678379693,11.030986145836343
2012-08-24,16,67,3237.0,3034.0363352664413,202.96366473355874,6.270116303168328
2012-08-31,16,67,2713.51,3099.192163141472,-385.68216314147185,14.21340489408448
2012-09-07,16,67,2816.05,2951.9294708039142,-135.87947080391405,4.825179624080326
2012-09-14,16,67,2907.06,2897.7085869542166,9.351413045783374,0.3216793958770502
2012-09-21,16,67,2831.95,2939.3199096647086,-107.36990966470876,3.791377307675233
2012-09-28,16,67,3010.95,2852.6282077790074,158.3217922209924,5.258200641690909
2012-10-05,16,67,3345.25,2984.2560064590757,360.9939935409243,10.791241119226495
2012-10-12,16,67,3061.98,3202.559543145019,-140.57954314501876,4.59113198469679
2012-10-19,16,67,3272.06,3125.5250315138123,146.5349684861876,4.478370460388489
2012-10-26,16,67,2751.15,3167.1802334497397,-416.0302334497396,15.122048359767357
2012-08-03,16,71,2636.14,2754.540403202719,-118.40040320271919,4.49143077388603
2012-08-10,16,71,3172.91,2719.7731765700137,453.1368234299862,14.281426937101468
2012-08-17,16,71,2909.19,2824.9923774311596,84.19762256884042,2.894194692297183
2012-08-24,16,71,3103.54,2859.2543948660627,244.28560513393722,7.87119241685099
2012-08-31,16,71,2098.75,2839.237130111893,-740.4871301118928,35.282293275134855
2012-09-07,16,71,2466.68,2484.4532529865223,-17.773252986522493,0.7205333884623257
2012-09-14,16,71,2361.69,2341.0368941133343,20.6531058866658,0.8745053705891034
2012-09-21,16,71,2783.2,2417.4263755417214,365.7736244582784,13.142196912125554
2012-09-28,16,71,1929.98,2405.328381692967,-475.348381692967,24.629705058755373
2012-10-05,16,71,2240.9,2403.9558587108586,-163.0558587108585,7.276355870893771
2012-10-12,16,71,2502.76,2204.3604491086217,298.39955089137857,11.922819243210638
2012-10-19,16,71,1936.44,2542.182107666338,-605.7421076663381,31.281222638777244
2012-10-26,16,71,1918.35,2068.8893351598495,-150.53933515984954,7.847334175716086
2012-08-03,16,72,33378.63,32200.048534253,1178.5814657469964,3.5309461944573415
2012-08-10,16,72,30983.9,31074.73415184625,-90.83415184624755,0.29316565005130907
2012-08-17,16,72,31286.3,33219.08487450865,-1932.7848745086485,6.177735540823455
2012-08-24,16,72,30862.49,32620.347863989962,-1757.8578639899606,5.69577459236102
2012-08-31,16,72,28881.72,33475.42346012771,-4593.703460127712,15.905228151674178
2012-09-07,16,72,27596.47,30509.14093692687,-2912.6709369268683,10.554505474529417
2012-09-14,16,72,29155.5,29729.034848293744,-573.5348482937443,1.9671583347695778
2012-09-21,16,72,27774.76,30380.093977674605,-2605.333977674607,9.380221386880057
2012-09-28,16,72,27678.39,27324.038599701562,354.3514002984375,1.2802457090113895
2012-10-05,16,72,28302.92,29687.729783379244,-1384.8097833792453,4.892815947539143
2012-10-12,16,72,31269.01,28812.112252781804,2456.897747218194,7.85729304259455
2012-10-19,16,72,27597.82,28645.084644657578,-1047.2646446575782,3.7947368475393284
2012-10-26,16,72,26632.47,28222.016006700043,-1589.5460067000422,5.968451317883929
2012-08-03,16,74,11815.56,10354.16055784908,1461.3994421509196,12.368431476383005
2012-08-10,16,74,10572.6,10635.095351317643,-62.49535131764242,0.5911067411766492
2012-08-17,16,74,11205.61,10582.547692407099,623.0623075929016,5.560271217657062
2012-08-24,16,74,12101.1,11155.06454308878,946.0354569112205,7.81776414467462
2012-08-31,16,74,10826.92,12044.440781558988,-1217.5207815589874,11.245310592107334
2012-09-07,16,74,9834.25,11590.838906807649,-1756.5889068076485,17.861950904315517
2012-09-14,16,74,9986.82,10349.260815957485,-362.44081595748503,3.6291914338847104
2012-09-21,16,74,8464.29,9947.231864387126,-1482.941864387125,17.519979400364647
2012-09-28,16,74,9369.68,9258.607554642082,111.0724453579187,1.1854454512632095
2012-10-05,16,74,9591.43,9291.190525294733,300.23947470526764,3.1302889632230815
2012-10-12,16,74,10623.23,9249.307028114714,1373.9229718852857,12.933194253398314
2012-10-19,16,74,9247.59,9812.21227372586,-564.6222737258595,6.105615341141416
2012-10-26,16,74,10019.69,9730.931499389351,288.7585006106492,2.8819105242841765
2012-08-03,16,79,6318.68,6345.161089941373,-26.481089941372375,0.4190921195783356
2012-08-10,16,79,6283.9,6348.581806462831,-64.68180646283145,1.029325840048878
2012-08-17,16,79,5082.37,6134.923773950935,-1052.5537739509355,20.70990057691462
2012-08-24,16,79,5290.72,5669.061011475602,-378.3410114756016,7.151030700464239
2012-08-31,16,79,5452.13,5851.791286662698,-399.66128666269833,7.330369720874197
2012-09-07,16,79,4854.81,5726.862539465726,-872.0525394657252,17.96265022659435
2012-09-14,16,79,5448.37,5258.29763347421,190.07236652579013,3.4886097406341734
2012-09-21,16,79,4641.1,5291.321247029051,-650.2212470290506,14.01006759236066
2012-09-28,16,79,5200.08,4971.253680036608,228.82631996339205,4.400438454089016
2012-10-05,16,79,4053.65,5305.909169316289,-1252.259169316289,30.89213842626495
2012-10-12,16,79,4737.8,4736.798292164567,1.0017078354330806,0.02114288985252819
2012-10-19,16,79,4057.92,4590.233543262828,-532.3135432628278,13.117891512470129
2012-10-26,16,79,4359.26,4600.030094185819,-240.77009418581838,5.523187288342938
2012-08-03,16,80,775.24,768.6619641227892,6.578035877210823,0.8485160566032226
2012-08-10,16,80,686.32,765.3096769125777,-78.98967691257769,11.509161457130448
2012-08-17,16,80,595.75,731.2417360842413,-135.49173608424132,22.743052636884823
2012-08-24,16,80,607.16,653.1903085809422,-46.03030858094223,7.581248531020199
2012-08-31,16,80,510.0,670.434110738438,-160.434110738438,31.45766877224274
2012-09-07,16,80,661.53,586.6766589608058,74.85334103919422,11.315184653635395
2012-09-14,16,80,617.7,600.8247822966079,16.875217703392195,2.7319439377355015
2012-09-21,16,80,621.78,635.0927527083597,-13.312752708359767,2.141071232326509
2012-09-28,16,80,640.44,628.8188701185721,11.621129881427919,1.8145540380719378
2012-10-05,16,80,623.62,671.364011692817,-47.744011692817026,7.655946200060458
2012-10-12,16,80,593.92,685.3243768223465,-91.40437682234653,15.390014955271173
